"","p_t","p_perm","slope"
"415",2.01574232226292e-65,0,1.96569224276387
"416",1.88194128961147e-73,0,1.93891836209891
"417",3.20986504267634e-72,0,1.94055674554349
"418",1.6243573541801e-67,0,1.94484150910329
"419",6.90291983302313e-79,0,2.05739668285309
"420",9.88596211686479e-74,0,1.96394893952813
"421",1.41067548119659e-77,0,1.99296935943668
"422",1.77379330823513e-68,0,1.95257995531501
"423",9.32294730267387e-72,0,1.99668328559261
"424",5.81571208259985e-80,0,2.02822399047809
"425",1.51171976703315e-69,0,2.00545127962509
"426",8.0649593456005e-66,0,2.03336305802297
"427",4.39568455612157e-78,0,1.9955571272627
"428",2.48279147465039e-76,0,2.01461348844204
"429",5.31704214066188e-73,0,1.92972183814726
"430",1.58255899771574e-71,0,1.96738015554792
"431",2.43271053346449e-72,0,2.01717759434226
"432",6.81382000054818e-76,0,2.00365833236128
"433",7.54323086509115e-69,0,2.00313094689804
"434",1.49488957416344e-72,0,2.0366319131962
"435",9.66894120370374e-77,0,1.9911515756787
"436",8.79492040800516e-65,0,1.98498820061102
"437",3.81466840499225e-75,0,2.00128182624601
"438",9.23928854563253e-77,0,2.01261982673625
"439",7.48893833165128e-72,0,2.00317859468571
"440",1.45829670127969e-66,0,1.96508885462265
"441",6.13142286830802e-76,0,1.9931370264516
"442",4.37151030974556e-73,0,2.04513133280956
"443",7.23987911520019e-75,0,2.0299040292336
"444",1.09500900610012e-75,0,2.01229910033702
"445",6.86361743368422e-75,0,1.98268833977538
"446",3.78826361384415e-76,0,1.97172371514565
"447",2.1501984535361e-77,0,1.98417140817788
"448",7.19936558425256e-67,0,1.96363768065106
"449",5.3256072277926e-71,0,2.05954960220712
"450",6.26468459301554e-74,0,2.05361306727057
"451",1.81978408230794e-85,0,2.01668384509756
"452",2.51384307370897e-72,0,2.1124163102328
"453",5.48763794470304e-71,0,1.95013612728104
"454",3.98527415468682e-69,0,1.94195061973456
"455",7.27743362281243e-77,0,2.08220759584644
"456",4.73750072966523e-67,0,2.0078150406507
"457",1.41425361788865e-80,0,2.06566399978135
"458",1.17405260500974e-82,0,2.0597357126766
"459",5.65773060051685e-76,0,2.00854008804994
"460",4.61254922832542e-67,0,2.02918909183236
"461",2.57435401946853e-70,0,2.00900822023732
"462",1.18137740515619e-64,0,1.97879906705469
"463",4.03183892431345e-69,0,1.98975537345812
"464",8.75776317092906e-75,0,2.00527696325617
"465",6.06734210506503e-79,0,1.97323667835985
"466",7.32723255868254e-78,0,2.03092725399994
"467",2.18348421652063e-73,0,2.00853476140955
"468",2.75490389786161e-78,0,2.02035023918499
"469",1.24422838436806e-72,0,1.96753500893348
"470",3.00412727525325e-74,0,1.99718479018082
"471",2.88342523692134e-70,0,1.98064034596408
"472",5.87356510052607e-79,0,2.04667804811875
"473",1.01206413052289e-64,0,1.93722260809626
"474",2.29871406863699e-70,0,1.84898968846274
"475",6.64905210692292e-73,0,1.97510775072177
"476",2.39821123297198e-77,0,1.99732955647173
"477",6.8916541831707e-78,0,2.00185774751814
"478",8.94827766404702e-79,0,2.09769045300463
"479",1.73511940237412e-66,0,1.91531349957482
"480",2.28128678485886e-75,0,2.02748366366563
"481",5.33683375995393e-80,0,2.06928245125947
"482",8.56442901785418e-74,0,1.99152202680459
"483",1.10249225143676e-77,0,2.05988829148922
"484",6.83209751544023e-73,0,2.02440913152987
"485",3.79713341726353e-69,0,1.96685279063795
"486",9.43915876702298e-68,0,2.0081960733811
"487",4.33102196872193e-73,0,1.98502808748659
"488",6.57193547311435e-74,0,2.02645448953604
"489",2.59445256820803e-72,0,2.05778832662025
"490",6.66724417609621e-75,0,2.03406602399769
"491",9.88833010011994e-79,0,2.10517146741878
"492",1.47539397839451e-69,0,2.0419798632507
"493",2.28393077444166e-73,0,2.0171145902733
"494",2.13925501442248e-68,0,1.97377026608776
"495",2.87939887099677e-76,0,1.9910324863348
"496",7.55640629952726e-71,0,2.05921422922972
"497",1.590581960423e-72,0,2.03293153621581
"498",1.70870784738451e-70,0,2.01197597608282
"499",8.86828568699418e-74,0,2.00209155426691
"500",1.25937711692922e-73,0,2.03269126258066
"501",3.09964738323775e-67,0,1.94397462180752
"502",4.00750816372552e-66,0,2.02968824937267
"503",4.48655893371609e-70,0,1.97550131989889
"504",5.42292399608176e-81,0,2.02626964525026
"505",3.65059773490315e-76,0,2.06328187559697
"506",2.73483029986802e-72,0,1.96716832859717
"507",5.92233417530676e-71,0,1.93566577519769
"508",6.14767640310603e-71,0,2.01100971908821
"509",9.5824538709893e-74,0,1.998586963795
"510",3.62849045055868e-69,0,1.95619924460421
"511",3.05439106454255e-73,0,1.92033485772186
"512",5.43777980417346e-72,0,1.97945340477618
"513",4.80658574266687e-75,0,2.02456260877093
"514",2.86348952925877e-81,0,2.01935116278509
"515",1.1140288047899e-68,0,2.07947185849521
"516",1.37855403833064e-70,0,2.02111537218907
"517",1.85718912327109e-75,0,2.03484815395609
"518",1.79035097698489e-74,0,1.97705884835562
"519",5.60052011048574e-75,0,1.92288436869473
"520",4.17054301402951e-73,0,2.04180805471411
"521",1.0802051651127e-72,0,2.00894169756104
"522",4.17756641936884e-65,0,1.97464729771985
"523",4.08396338159727e-72,0,2.03201793733122
"524",1.68676954742744e-77,0,2.00011773262815
"525",1.03306644211255e-80,0,2.05093401737362
"526",7.42822542042728e-79,0,2.03012303624613
"527",6.33300999970469e-73,0,1.98791280064788
"528",9.43949071807171e-76,0,1.98382677136606
"529",1.05209532611787e-71,0,1.97422326325004
"530",4.65448398191305e-69,0,2.04420654770736
"531",8.04262796668384e-79,0,2.03766201101989
"532",3.19856573800113e-76,0,2.05701928558435
"533",1.51189956108042e-76,0,2.00354023332835
"534",7.01990033679401e-72,0,1.93260687145218
"535",6.76051134633145e-79,0,2.07816774739395
"536",2.62942738072719e-78,0,2.07301161441806
"537",4.1967719976994e-74,0,2.00006933886217
"538",1.16807481700016e-75,0,1.96077946570943
"539",7.42929817766346e-74,0,2.01012975458972
"540",5.21373975207345e-66,0,1.90014178418974
"541",6.59880812665102e-75,0,1.99712985594851
"542",1.96163782176317e-76,0,2.02855388117232
"543",2.89900342637045e-71,0,1.93397048658844
"544",1.74389745563744e-74,0,1.93608930976292
"545",5.69986799526422e-70,0,1.9529832927617
"546",2.25836393743481e-69,0,2.0120521108096
"547",6.32726511603388e-73,0,2.04730324704605
"548",4.66472559779877e-71,0,1.95241180279824
"549",8.00070052266334e-77,0,2.00956320173913
"550",2.37180147156736e-75,0,1.98135231106641
"551",4.61351597503552e-71,0,1.97481977900896
"552",2.69396997642557e-70,0,1.91799792978433
"553",1.86716637552162e-71,0,1.9968074485494
"554",4.93067471592515e-71,0,2.00629369644906
"555",2.34938758597653e-73,0,1.98220799271817
"556",2.06453422591852e-75,0,2.03697440129004
"557",5.50777222983772e-72,0,1.99532713541049
"558",1.63576085506617e-73,0,2.06720224915026
"559",2.39741608752016e-69,0,1.9865210147852
"560",1.45132397106813e-71,0,2.00671117219857
"561",2.57832552703827e-72,0,1.93880580452097
"562",2.83142117619998e-73,0,1.96389547387426
"563",2.79391954287325e-71,0,1.9615671223935
"564",3.07638861677284e-67,0,1.97464227733445
"565",1.42704243626699e-74,0,1.98799230722913
"566",1.22282778585551e-81,0,2.08411440848138
"567",1.08401933249659e-68,0,1.9827771121146
"568",1.69798903272365e-78,0,2.1251391555589
"569",1.67607204256822e-72,0,1.90321159259732
"570",1.09742336880381e-76,0,2.0036202175437
"571",1.81187330540936e-75,0,2.07530998180158
"572",1.29321130392333e-73,0,2.02591918770856
"573",4.09718565235049e-69,0,1.95868281491473
"574",2.45763279235102e-73,0,2.00941840458661
"575",1.43433448812631e-74,0,1.96314913642753
"576",2.82989110135404e-71,0,2.04706318105091
"577",1.07763188658758e-71,0,2.07756114731922
"578",1.12895664813972e-73,0,1.93952486801049
"579",3.77972043502602e-73,0,1.99186232416931
"580",4.13521488039656e-70,0,1.94984686985691
"581",1.6169468329299e-75,0,1.96153913480297
