,ticker,Pct_Change_Dec2007_June_2009,Pct_Change_Dec2009_June_2011
997,CHN,-35.572207361629346,16.30070347586771
998,CHNR,-16.2146933080514,24.298163092156965
1000,CHRW,6.291910411647788,40.947273521017294
1001,CHS,16.445912826803585,13.960327848152748
1006,CHSCP,7.199996948242003,9.756102546564323
1008,CHT,19.69532591539528,40.849347031752934
1010,CHU,-20.06188505464897,74.67948747339572
1012,CHW,-37.602629604179846,15.26316235270204
1013,CHY,-15.887849981386779,20.408155666720234
1014,CI,-52.44913545509446,60.819265295021964
1015,CIA,20.47781197823059,15.488216623426116
1016,CIB,-4.778973725645475,55.33148605539802
1020,CIDM,-68.50393574647822,77.57009662325372
1021,CIEN,-64.87119422247568,140.37382964328302
1022,CIF,-26.10169384678852,29.460571553617353
1024,CIG,4.016116977590184,19.306357958508936
1025,CIGI,-55.54035533402365,106.26718253740233
1026,CII,-27.82280123459358,1.900392906313543
1028,CIM,-76.2837848147831,-0.0
1029,CINF,-38.054917543025766,17.435897474482573
1032,CIR,-35.79165475397957,77.27086396778485
1035,CIU,0.09001433773623754,4.676542361945993
1036,CIVB,-55.59368616534678,-5.922545784786603
1040,CIZN,96.72222137451168,-4.598828324350329
1043,CKH,-11.880744146973543,35.28217270168168
1045,CL,-7.952792484674444,8.485514088744438
1046,CLAR,-28.695653832477042,92.09302005798807
1047,CLB,-16.551721507105345,110.45283191608868
1049,CLBS,78.16901408450704,34.375
1050,CLCT,-47.037039915066444,72.80092259156157
1055,CLDX,103.26087510503157,-13.519811861619083
1056,CLF,-32.83532162035436,125.48779743473708
1057,CLFD,132.5581356665455,255.17242067796138
1059,CLGX,-20.722088264344137,0.012767013617484389
1060,CLH,12.26377881063268,93.02672791196572
1061,CLI,-16.959997558593603,10.725755356624024
1066,CLNE,-22.5384638859677,22.212763035550637
1068,CLR,42.35043553980737,72.7248549745157
1072,CLS,38.46153058752472,22.37163637448906
1074,CLSN,65.52901052075222,22.99270549978686
1075,CLUB,-54.880697104874486,266.34616178168454
1078,CLWT,-33.73015406106645,-46.728974196507295
1079,CLX,-11.644584634482998,14.403556574206666
1081,CM,-27.68466087504603,25.571920671989208
1082,CMA,-43.692914314889805,26.92589208954818
1083,CMC,-35.636617908966564,-8.401768351965492
1085,CMCO,-49.084123263377876,35.379057643104076
1086,CMCSA,-17.321932423558735,70.06711947209638
1088,CMD,13.020133416312577,50.0
1089,CME,-48.010641265654044,-8.658333834224216
1091,CMG,-32.40571879718704,270.3761637210682
1092,CMI,-37.155171098380166,137.36238872851513
1093,CMO,10.124483383550842,-0.3589389062419663
1094,CMP,61.74849487251428,41.733745698574516
1095,CMPR,12.10206386870816,-13.263120750557034
1098,CMS,-28.612881500178666,37.787052155499254
1102,CMTL,-35.0050975399829,-3.2769881445026834
1103,CMU,-14.004378137069388,5.450237689775916
1104,CNA,-52.570731185922945,34.82944340092906
1107,CNBKA,-6.086514766362008,43.58562106826886
1108,CNC,-16.707319295196033,95.94519628237371
1115,CNI,-4.238920104998234,50.69785144481157
1116,CNK,-29.90712097704461,64.18973189010102
1117,CNMD,-29.044750716343152,36.13766461936695
1119,CNO,-77.65957480017904,66.87764196972
1120,CNOB,-17.567573837157287,22.37762346581263
1121,CNP,-35.58739667799997,44.727004839914656
1122,CNQ,-2.8153699603601154,31.511155233071275
1123,CNS,-38.1747161159446,74.70130424994909
1124,CNSL,-24.030513941348826,26.840383254051268
1125,CNTF,-52.44123037991828,78.3870943130987
1126,CNTY,-49.33333396911617,30.49327627538421
1127,CNX,-23.48085612899657,16.670537162874954
1129,CNXN,-51.33555804278631,40.849673966482726
1130,CO,9.189184405724369,-40.966013197896864
1131,COBZ,-44.986070443991686,62.6865669871402
1133,CODA,-77.77777882900607,-33.333330968069525
1134,CODI,-32.59361847710227,47.10080031225387
1136,COE,-69.99999880790713,65.38462420187162
1137,COF,-45.10320707640564,42.52905266766503
1138,COG,8.978147846217048,79.75060627732239
1139,COHR,-14.949905152409892,115.05836115563626
1140,COHU,-30.658438205894505,9.98321789233821
1141,COKE,5.131912079431204,46.48773877553898
1142,COL,-32.67049521723207,15.028896882468521
1143,COLB,-53.55547861803909,22.22987305761021
1146,COLM,-24.090905623002275,65.33263952369398
1150,CONN,-15.907781949270511,60.83789238314713
1151,COO,-21.42085415213102,134.09158474364432
1152,COOL,90.09010033668652,428.9156236252956
1153,COP,-39.33679179540257,50.139765661323075
1155,CORE,6.2155779660264745,18.841543525008625
1157,CORR,-55.381783475952254,42.92845874674599
1158,CORT,-63.73626364029366,123.76680396583053
1159,COST,-24.145294094426728,40.25504239487513
1160,COT,6.7323454374280205,6.0643536602092345
1164,COWN,-10.410091979929982,-18.599996566772496
1166,CP,-31.911533975363497,25.695839841195266
1167,CPA,17.43300471698848,33.214633737364316
1169,CPAH,-71.42857142857143,229.99998728434167
1170,CPB,-16.881300337555828,4.71014922584789
1171,CPE,-80.8247427815868,408.6956525494928
1172,CPF,-62.80219947898791,-10.925928237070842
1173,CPG,28.205123271320282,30.555556721273845
1176,CPK,12.438622629577303,27.07936423165476
1177,CPL,-7.425914510956412,51.873293154698516
1178,CPLA,-7.526214572850261,-30.55049410990212
1179,CPLP,-51.38562735372547,21.381143275630503
1180,CPRT,-2.5592121928235962,42.76960583798321
1181,CPRX,-70.30716774927411,227.1186497183375
1183,CPSH,-27.317071014894427,127.7227697062979
1184,CPSI,87.24514648057543,43.81513461715966
1185,CPSS,-66.03174539500195,19.191912745543785
1186,CPST,14.782607037088253,37.6000061035156
1187,CPT,-31.81112876814468,73.05755428432684
1191,CR,-40.61320896461017,75.89889490570192
1192,CRAI,-33.70761377322445,14.018313280979692
1193,CRAY,40.714290154223605,8.65874771549244
1197,CRED,-1.369993983022858,6.258095540396582
1198,CREE,43.14881091875706,-12.640099863041469
1199,CREG,-53.48837209302325,-17.777774952075927
1200,CRESY,-38.17264043813976,25.650567480851834
1201,CRH,-23.27272819750242,-12.509709953329248
1202,CRI,26.64640471059053,41.27272692593682
1203,CRIS,79.7752886043628,44.80000305175761
1204,CRK,26.53999673406738,-19.48549066194637
1205,CRL,-46.33486988782639,29.170646370585736
1206,CRM,-24.583033739669254,137.72139792619797
1207,CRMT,94.25925158996398,39.82412296105168
1208,CRNT,-30.70706668842459,21.450463632813822
1210,CROX,-88.67874295058391,424.3407967862139
1211,CRR,8.439271920114546,180.94827060041723
1212,CRS,-64.97239029706891,145.34240639571112
1214,CRT,-23.175414632202024,32.30769890571242
1216,CRUS,-0.424628041709711,192.15328783134987
1218,CRVL,9.808287229863057,70.57211375325133
1220,CRWS,-2.719030686560485,91.92307515962553
1221,CRY,-10.693645083767704,-4.923598784834353
1222,CRZO,-52.414509669486634,102.08131804623252
1223,CS,-19.89430617115581,-11.455748552522746
1225,CSB,29.860470793968,36.60563079404155
1226,CSBR,-17.968751891748845,28.205132907664403
1227,CSCO,-26.23853071020293,-29.18288043628396
1229,CSFL,-17.999998728434242,-16.726838425200267
1230,CSGP,-10.192650760016827,54.32473203054792
1231,CSGS,1.0316342429424867,3.5164800154933347
1232,CSII,-74.44805168667213,259.1240814939036
1233,CSIQ,0.06313275748401176,-48.42151845476453
1234,CSJ,2.7662114799160973,1.221855506288772
1235,CSL,-29.954288252239962,52.65116137127534
1239,CSPI,-43.625192822392414,29.47976790985207
1240,CSQ,-43.38933354603499,12.952166276294438
1241,CSS,-41.65333557128906,19.32724750685445
1246,CSU,-40.72228658567356,107.11206752589834
1247,CSV,-54.100224004852215,68.64406368712572
1248,CSWC,-32.11711849178271,23.138052721549904
1251,CSX,-10.92683254970368,65.59999898810133
1253,CTAS,-25.0079848523256,26.116831255289735
1254,CTB,-24.900397712574854,27.142848459480145
1256,CTBI,9.97345530489328,21.10091726301031
1257,CTG,36.30952257057605,116.99029482039862
1258,CTHR,-74.53703749694942,143.3628328853487
1259,CTIB,-21.160413305514005,134.3749990021547
1260,CTIC,-88.77005347593582,-65.09433962264151
1261,CTL,-18.121306804635175,21.52620046473696
1267,CTRN,104.5386951592018,-38.34216173926521
1268,CTRP,-15.42857033865786,28.925847105820278
1270,CTS,-33.06773091908065,7.563963542695539
1271,CTSH,-10.57598453762775,74.3233897949124
1272,CTSO,-14.285716566503973,76.9230866220584
1277,CTWS,-4.308874598421196,11.996496290774946
1280,CTXS,-6.3701245562096345,126.10294964027848
1282,CTZ,159.99998658895538,-30.000000745058138
1283,CUB,15.717996332776242,46.18692694100348
1284,CUBA,-5.361599509131243,14.195577237689877
1285,CUBE,-46.06127305082386,63.29306052100876
1289,CUI,4.3478218804536874,200.0000132454776
1290,CUK,-35.64240511442615,16.43470287778618
1291,CULP,-26.7935570153428,57.211550952650484
1292,CUR,-52.75590501149794,13.750003438729832
1294,CUTR,-38.6548942312358,14.509805485970995
1295,CUZ,-51.488370673600926,20.52703931214823
1296,CVA,-35.68216022814986,-2.6744242524247714
1297,CVBF,-35.29411737206597,19.20102741199091
1298,CVCO,-7.910611590413899,34.8516674868779
1299,CVCY,-41.65853639928302,26.42202032323786
1302,CVG,-38.98305034011396,30.46799903557754
1303,CVGI,-86.50602431095878,170.66420423973224
1304,CVGW,21.904764716047033,40.436452297246774
1305,CVI,-51.87090567928703,274.7336407299918
1306,CVLT,-17.201161425180935,111.66667029971191
1307,CVLY,-48.339482745714534,105.1526755553195
1311,CVS,-17.93103495314897,26.0798411408242
1312,CVTI,-10.091740844981707,161.4525099483156
1313,CVV,-7.887323243682793,291.71428680419996
1314,CVX,-16.567164819713742,33.714720375909046
1315,CW,-33.719511982374854,14.599297962805199
1317,CWBC,-71.44396366788499,52.727265791459644
1319,CWCO,-27.279998779296804,-18.838301896764087
1321,CWST,-76.13458516397642,69.88951076769473
1322,CWT,-0.43243202003297765,2.436352092497205
1323,CX,-52.95731979587291,-21.616707072744024
1325,CXE,-15.280463253287449,4.103672840695009
1326,CXH,-9.82532351007122,3.5476682769876278
1327,CXO,89.2307722403932,126.83288866196769
1330,CXW,-41.22505079973096,-9.628725370514493
1331,CY,29.691971403433154,137.51296354750218
1333,CYAN,120.40816773379275,4.597703590624641
1334,CYBE,-50.8196744243148,100.400009155274
1336,CYCC,-72.89719521451224,89.15663019760635
1337,CYCCP,-65.6862744525138,206.99300891677274
1338,CYD,-9.138663838234425,47.02702667871586
1339,CYH,-13.732075808153118,-6.344409354778813
1341,CYRN,-66.50246451987114,8.787877758891424
1342,CYRX,7.142857142857142,-68.68421006400827
1344,CYTK,-36.23188463028439,-46.923079932699856
1345,CYTR,-55.232787882621246,-6.060606894638463
1346,CYTX,-12.18568665377176,-4.912280701754386
1347,CZFC,-42.01004933132099,61.965816276470186
1348,CZNC,24.983991594645268,75.5453489654164
1350,CZWI,-29.51388992369169,72.92307340181785
1351,CZZ,-35.55555719364322,69.54177620425853
1352,D,-27.782520618478628,31.81322191611348
1353,DAC,-83.85633324098261,54.29234764858981
1354,DAIO,-44.07079588508947,61.24660479672335
1355,DAKT,-56.61176344927619,37.149523313269825
1356,DAL,-49.50980271029175,19.614910691445978
1358,DAR,-19.21568700782314,165.96638832243175
1361,DAVE,-43.22916925367383,77.16814265347072
1363,DB,-44.839121869050956,-14.449707539136536
1364,DBD,-5.277772884309771,27.999998791382964
1368,DCAR,-64.80686801134972,3.8869262899173895
1370,DCI,-13.084979818519987,45.27172525778004
1372,DCO,-41.220934835880385,18.970495116349554
1373,DCOM,-28.59374838182729,30.990986145604317
1374,DCP,-42.17414419698832,63.55290406591938
1376,DCT,-48.62788139724703,17.099566697444306
1379,DDD,-50.553027160451535,258.36363795966247
1380,DDE,-44.36019166412751,1.6949136561044724
1381,DDF,-43.55949136619965,23.6363631109232
1382,DDR,-84.67056274476799,58.24916187148946
1383,DDS,-39.87207038726379,229.4152359862264
1384,DDT,-31.032609546342393,43.55582259900982
1385,DE,-44.531068919041154,60.40755294100383
1387,DECK,-49.66968561131648,189.84495554917504
1388,DEI,-56.059938156176415,53.01562747649914
1390,DENN,-29.442968188637188,80.9090878549685
1391,DEO,-30.82529762353237,26.548145435474517
1392,DEPO,11.683845503126632,203.99999618530268
1395,DEST,8.523409899757814,131.65216860563825
1396,DEX,-36.622656928629524,16.063917512708233
1397,DF,-22.931730022342002,-16.542289028137986
1398,DFBG,-20.56075332778846,-15.178567576570417
1406,DFS,-28.158605523068804,82.34492066040866
1410,DGICA,8.039574711978325,-5.342470316887638
1411,DGICB,-11.388889948527225,12.224320065361832
1412,DGII,-28.77846889001158,68.13048897468136
1414,DGLY,-53.76146662166027,-31.491710014502527
1418,DGX,6.753688334474006,4.626767233652989
1419,DHCP,-23.513515575511892,79.09604454544022
1420,DHF,-15.217395952157952,42.73743693895053
1421,DHI,-17.672054345659724,22.426092917038435
1422,DHIL,-37.22857339041571,37.24114702618945
1423,DHR,-24.841440643248603,48.780489353090104
1424,DHT,-55.50314567575162,7.084466092244732
1425,DHX,-32.56997327345974,155.00000397364352
1428,DIN,-8.307777058748337,163.20156616689258
1430,DIOD,-43.10223983239912,60.3380230111138
1431,DIS,-21.04115187678803,32.72010780905742
1432,DISCA,-5.34566308351269,39.392950775326206
1433,DISCB,-5.418137654045013,38.695791937167066
1435,DISH,-53.215738168278484,47.80722928334409
1436,DJCO,21.21212121212121,38.88888888888889
1437,DK,-40.034071245805265,168.37606949074288
1439,DKS,-31.145758434917386,84.61537900739103
1442,DLB,-17.37069204361051,2.85650131335054
1448,DLPN,-45.9459478036022,-61.111110743181264
1449,DLR,1.7581760609131591,33.215328219266304
1451,DLTR,80.69558524803249,115.21043492865832
1452,DLX,-47.509320057686935,90.66357262145269
1455,DMLP,18.8020758310127,32.40469875263473
1458,DMRC,65.53807524316969,141.41969832344006
1459,DNB,-4.579461414220895,-0.1527141050976381
1460,DNBF,-42.85714104665545,69.71712846611335
1461,DNI,-54.33854989551294,19.021740081123482
1466,DNP,-22.62704258196857,16.686118507558596
1467,DNR,-29.78319345143148,62.087500169253296
1468,DO,-20.79910859844145,-25.119714622831857
1473,DORM,6.4275011160056,164.5722040783977
1475,DOV,-19.196429932412467,65.85127879886691
1477,DOX,-30.387594533520932,13.649961293090785
1481,DPZ,-23.977988417505617,236.50585670415634
1483,DRAD,-60.99706717188111,49.1891867510153
1484,DRD,41.267603770344834,-2.7932979248436816
1485,DRE,-60.024057523920405,30.403591563257308
1486,DRH,-48.470744550153825,37.733509183123914
1487,DRI,38.86220905843294,57.52992443447553
1491,DRQ,-16.949781721269428,35.01340846342267
1492,DRRX,-51.29533761965194,48.165133952412624
1495,DS,-93.91575646005383,301.3888920073799
1497,DSGX,9.788363142278651,41.14173590505029
1502,DSPG,-37.373737495366996,60.43556779274066
1503,DSU,-45.02712596939647,25.501432743054735
1504,DSW,-31.38728087264399,116.25053021145864
1506,DSX,-36.80555123237879,-20.740219110674786
1508,DTE,-27.037367889694263,25.679682710709116
1510,DTF,0.6686489772127174,6.550519549791314
1513,DTRM,-73.07692495793752,39.04762899524262
1521,DUC,19.265149879346342,-5.394195534572507
1522,DUK,-25.721521820197125,12.754497802323128
1525,DVA,-10.911377994388118,50.13000983198738
1526,DVAX,-56.02836709941689,114.61538168100229
1527,DVCR,-67.26078743440135,24.95511353047214
1528,DVD,-72.33384822412788,10.86956113295232
1530,DVN,-19.24900205499481,29.388768272023924
1531,DVY,-42.67141221850898,23.094745526014655
1532,DWAQ,-33.883346525950266,37.8111968285779
1535,DWCH,-66.18705009749,171.4953111200765
1537,DWDP,-53.17500114440925,35.74116604445798
1543,DWSN,-31.831153532173452,70.82487268201014
1545,DX,4.838701852908685,24.28393367509638
1546,DXB,-13.80633261672162,25.644914402787517
1547,DXC,-9.257764645365874,-28.584427359765062
1548,DXCM,-12.073491996206762,111.87151396067279
1551,DXLG,-52.65151703297482,91.59291778662694
1552,DXPE,-25.25904016490611,114.64859848237374
1554,DY,-52.664091083189376,105.38846303851692
1556,DYNT,-36.63366481540536,136.923071054312
1558,DZSI,-67.52136752136752,45.45454545454545
1559,E,-26.158235052994183,-3.3929336493802387
1560,EA,-56.667899244641916,52.244380813310656
1571,EAT,-2.1019522409140237,82.7007374826246
1572,EBAY,-43.07115798937007,44.06249920970588
1574,EBF,-23.792050474392894,23.613962288414218
1575,EBIX,71.94874582584634,40.54479880895961
1578,EBS,214.3763176658893,92.77688911898156
1580,EBTC,9.756095858998535,79.414539435648
1582,ECA,-9.875777111272058,17.55374510951995
1588,ECL,-16.985897663495805,26.440907995473594
1589,ECOL,-9.500219675732112,9.876533325734737
1591,ECPG,54.23163794527957,90.3412267483297
1595,ED,-21.845067843540203,24.508895622795297
1596,EDAP,-61.206896463132345,35.42435515253366
1598,EDD,-15.669334680048344,29.98533061559401
1601,EDGW,-55.177740503736125,15.000004584972645
1604,EDN,-74.51790626371346,45.21739593150148
1605,EDR,-52.42537231552231,79.87551978053034
1606,EDU,-10.186665852864527,57.62025817693092
1607,EDUC,13.10211600850731,7.619049435570278
1608,EE,-42.21782117786971,66.06682760961992
1609,EEA,-49.95617778696067,20.7848878108919
1610,EEFT,-28.44428525352674,-21.39860134885555
1611,EEI,35.45626787006061,54.243273949010415
1613,EEP,-15.640767142945661,24.934272651413554
1614,EEQ,-6.994411998787919,40.32116408000776
1620,EFII,-45.74565724823902,56.322878040360656
1622,EFOI,-84.52380997433593,-6.896545345519349
1623,EFR,-28.67407069236846,22.485626031691385
1624,EFSC,-56.991149986889035,90.89655382879862
1625,EFT,-31.185567073657822,26.295730482912894
1626,EFX,-23.896749915934972,27.952883799396133
1627,EGAN,11.111114054550452,321.24997941777116
1628,EGBN,0.727300643921005,35.43793393833743
1630,EGF,11.1465030250616,-7.168038978943121
1631,EGHT,-22.093022611090895,328.94736209184146
1634,EGLE,-70.82352950460961,-43.38085388765002
1636,EGN,-34.84441777724806,40.215642849122965
1637,EGO,89.34579990682472,21.70481439179598
1638,EGOV,-4.551364135608045,58.03468993235149
1639,EGP,-16.746989790215668,18.810585930332515
1641,EGY,14.42308662205802,61.2048169514113
1642,EHC,-24.516465165361552,55.61196201310196
1643,EHI,-19.86062564360535,25.776102931512657
1646,EHTH,-39.84687368806289,3.1484263230118685
1647,EIG,-17.027681916235885,18.936170241547863
1650,EIX,-39.33905742080745,14.502483671771202
1652,EL,-19.846262280916864,123.0492001309416
1655,ELGX,28.7313418562045,117.28971343090883
1658,ELON,-46.227010340659916,-13.786764319174189
1660,ELP,8.482755463698618,34.720158709540634
1661,ELS,-5.788642661034187,32.96410193810093
1662,ELSE,-50.0897686586503,61.774732529756925
1663,ELTK,-40.79999923706056,54.347827213698395
1666,ELY,-53.773022905070036,-6.751054993809418
1667,EMB,-6.007521417085734,7.853195576696789
1671,EMCI,-3.3261338131944,-4.732009107474717
1672,EMD,-15.54669490469593,13.364330428606596
1673,EME,-4.224769543693917,22.3280921013959
1675,EMF,-22.7544856519232,21.35250310045686
1677,EMITF,-61.974198867432186,-64.96062751672426
1678,EMKR,-82.39521004247563,204.44445356910697
1679,EML,0.8073782492297399,57.18132575621608
1680,EMMS,-90.38461582547814,8.571432139597832
1681,EMN,-26.589503313855012,75.6351226875549
1683,EMP,347.49214302424,77.2768221542752
1684,EMR,-35.9767168861134,37.90144333776572
1686,ENB,-3.091401887885171,53.076029102704545
1689,ENDP,-30.271081211760958,112.42331478283923
1691,ENG,-42.92364762496925,40.28777465842032
1692,ENIA,14.578154542234866,21.00313064299926
1695,ENLC,-84.81012598802538,185.37168826880017
1696,ENLK,-86.7936512780568,248.19048926943813
1699,ENR,-51.25333319769965,32.657025470305314
1700,ENS,-13.339299560797416,60.01858578657312
1701,ENSG,23.621390402336974,134.84849172800097
1704,ENTG,-60.446012858036426,138.11764436609647
1707,ENZ,-46.90522543421704,-19.20152442838475
1709,EOCC,34.91935129557221,20.816585456298757
1710,EOD,-30.70283448246567,2.8543303760665517
1711,EOG,-5.9151481859612085,29.567763597145685
1712,EOI,-30.57111313118714,-11.315209409997754
1714,EOS,-28.99135778704471,-12.554111213702932
1717,EPAY,-20.15872924566315,54.69715830993332
1718,EPC,-51.253334167675725,32.657023041725026
1719,EPD,-11.693952436728658,45.73355696594304
1722,EPR,-52.45545644692539,48.948188566771705
1725,EQC,-33.022635732232544,4.361873641852043
1726,EQFN,-49.06832607239908,-5.172423382037025
1729,EQIX,-17.65391880600821,3.20800927437536
1731,EQR,-26.5988404651535,92.5481509167471
1733,EQS,-42.08754168210968,-14.4736862743991
1734,EQT,-24.65620623451407,30.1027876978161
1736,ERF,-35.86476109727171,42.5112187171295
1737,ERI,-89.45945937782419,420.0000223517517
1738,ERIC,-13.06266153753208,64.751376057169
1739,ERIE,-28.47617175877743,92.96043185910118
1741,ERJ,-53.292853473753134,58.53898602674194
1744,ES,-28.480204863373547,45.278348627778556
1746,ESCA,-85.92017830959865,213.6585355074477
1747,ESE,26.190471356592553,7.10127643587353
1748,ESEA,-49.70364228955744,20.725389420322134
1754,ESGR,-40.36803903648988,45.09749925510211
1756,ESIO,-36.55462530017661,95.5420411432686
1757,ESL,-36.66666385798727,89.43713874827986
1758,ESLT,14.101385301159262,-17.146621532255374
1759,ESND,-15.620945543093512,40.2996678934467
1764,ESRX,0.8212311754571316,40.62871368576859
1765,ESS,-27.302319734830682,72.15903286858452
1766,ESSA,29.4388210023473,4.98732169393762
1767,ESTE,-12.621360841374374,102.98701950140139
1769,ESV,-21.2786083360697,39.07563453049704
1770,ESXB,-49.389415508918475,-42.85714494243669
1771,ETB,-15.44424616511477,-10.700386578251988
1772,ETE,-21.84422009586268,57.215976358507916
1773,ETFC,-43.55300887786025,-7.469141573063386
1774,ETG,-56.98841502934763,13.764884220457239
1775,ETH,-47.108387220253185,86.50254508803062
1776,ETJ,2.497027847290864,-21.712163594656143
1777,ETM,-84.91537947535707,47.61904993604049
1778,ETN,-44.081862408570856,61.53846199911841
1779,ETO,-51.25865501435511,15.972221585420623
1780,ETP,16.014082373277347,39.311131905653966
1781,ETR,-32.783507871024774,-12.417966435092104
1783,ETV,-16.201120493282453,-12.340712081947247
1784,ETW,-25.242130512982385,-9.88372520152218
1786,ETY,-25.960932043283076,-15.675673844557384
1789,EV,-29.766127436296543,4.087937484569245
1792,EVC,-91.28630714288212,-13.79310096770207
1793,EVF,-30.813127727868995,33.04497885953262
1795,EVG,-7.966858084322926,13.56589433830453
1803,EVLV,-66.56000137329104,132.87670624414986
1804,EVN,-21.88449960360181,7.705780285131008
1807,EVR,2.858574120149291,25.60420864671005
1808,EVRI,167.9738549869612,-57.31543425273091
1810,EVT,-51.997016733121384,12.048961834593586
1812,EW,47.89130169412349,112.85384782513603
1813,EWBC,-66.08406414628372,43.231747528135685
1815,EXAS,-4.918028173572101,249.59350602074798
1816,EXC,-36.4166892198285,-11.267603074260533
1818,EXEL,-36.431222943774095,63.636357280229795
1819,EXFO,-5.284557415651259,161.60222559140342
1820,EXG,-29.065300865016585,-13.936430108810782
1821,EXK,-28.787880648813406,201.2195183116011
1822,EXLS,-44.69659701535227,43.815389779897835
1823,EXP,-25.955283069309854,8.224948646059712
1824,EXPD,-21.232422285871344,59.67142281948239
1825,EXPE,-45.17350554424717,15.913632570223443
1826,EXPO,3.5780128790705428,60.87274732478106
1828,EXR,-34.61249356413339,94.08553564997788
1830,EXTR,-41.15942193239439,46.60633274257314
1836,EZPW,18.857660689586442,138.4718609190028
1838,F,-3.898054361437179,60.4284072810828
1840,FAB,-21.55105502544739,33.46456436692342
1841,FAD,-34.58068919458003,43.645921199252804
1844,FAM,-15.535831907559302,10.340481581488216
1847,FANH,0.0716348771810448,-17.799997329712003
1848,FARM,11.616397737081922,-37.81464433511965
1849,FARO,-27.113821027897927,124.53117214841714
1850,FAST,-7.5172651381346265,93.75840783128504
1854,FBC,-84.85342019543974,-75.61403575696438
1858,FBIZ,-18.421055566864506,59.80499167420598
1861,FBMS,-52.449998855590806,46.42857142857143
1862,FBNC,-11.41243147284605,-11.417622600312722
1864,FBP,-12.307692307692308,-77.80701705219923
1865,FBR,-57.39424542252443,-15.677492133522271
1866,FBSS,-0.9968778899892571,1.0509306034243706
1868,FC,0.8633154138610584,78.59778909439984
1872,FCAP,16.02902592106962,40.470766080709005
1875,FCBC,-47.50320186080052,38.41807879163837
1877,FCCO,-34.33083731734824,22.338572522645812
1878,FCCY,-23.26522028083825,52.06896696814216
1880,FCEL,-46.80616779416612,-34.519575550461056
1881,FCF,-27.19546811089647,34.57943800287249
1882,FCFS,23.566432451815295,117.56478413655167
1883,FCN,-2.2198150976781608,-16.468515728277918
1884,FCNCA,-1.4493733579205044,23.743130123533696
1888,FCT,-31.71061252521939,35.63535918879754
1890,FCX,-36.171565781239906,37.63496718030514
1891,FDBC,-28.181818938452313,28.524585519866424
1893,FDEF,-34.05830820211093,42.82945937014609
1896,FDP,-39.06402430595637,30.133712058314334
1897,FDS,-1.3983485054976459,66.60526134220808
1901,FDX,-35.78877140001169,14.913977976801856
1902,FE,-40.5580022771671,2.03091903122723
1905,FEIM,-54.02425340021176,111.69977281289385
1906,FELE,-27.29501171426944,69.98551533803109
1913,FEO,-21.19891151201786,20.35048203949353
1917,FEX,-30.653268946283855,33.19783461650098
1920,FFA,-40.65933971093001,14.58522688102683
1921,FFBC,-12.61681730710321,25.300307180509122
1923,FFC,-33.583957668333504,39.87489791248221
1924,FFG,-72.97687631846857,81.02478103348041
1925,FFHL,-55.833331236132935,200.00001027666192
1926,FFIC,-21.599998474121332,26.213589895792573
1927,FFIN,36.65776052120149,-0.6441014957412456
1928,FFIV,34.14725003254761,136.10878030921296
1929,FFKT,2.2247365852332757,-29.15789453606853
1930,FFNW,-8.163267093516977,-10.107202190559192
1933,FGB,-60.517243335419856,41.74227982499458
1937,FGP,-15.627909815588845,23.058600311409435
1938,FHB,-51.06117353308365,-22.552166934189405
1940,FHN,-23.506575517633404,-23.44569307118116
1943,FICO,-43.249918302781445,66.02528793990562
1945,FII,-31.828733574638928,-0.2808976509225107
1947,FIS,-50.98086089687901,39.90321107561204
1948,FISI,-9.25700639891028,51.520736922137324
1949,FISV,-8.607194450540591,36.697445275025224
1951,FITB,-67.88000106811523,33.92856498869418
1956,FIX,-5.490546134360906,-8.058928147747315
1959,FIZZ,54.60797524906928,35.54328482854328
1963,FL,-11.567735297176771,154.92662255839608
1966,FLC,-35.556917780667966,47.78625989764733
1968,FLEX,-60.41131229344193,-0.0
1970,FLIC,39.02702796746551,15.741514152597446
1971,FLIR,-17.78445127067813,21.591694994753905
1973,FLL,10.8695654427397,21.25000176951278
1976,FLO,0.26304228600933677,45.27766060134708
1977,FLOW,-63.37286013832425,59.84251983285899
1978,FLR,-19.982464710913618,65.44685614611684
1979,FLS,-8.637297792196994,21.107164413616125
1981,FLWS,-66.58932537498372,46.47885999658801
1983,FLXS,-25.0,84.0438439277716
1984,FLY,-51.622422181867314,51.75537637950705
1985,FMAO,12.162162162162163,22.54259818126938
1987,FMBH,-24.13793506639959,7.9999978201731325
1988,FMBI,-70.17131347700362,17.03139793407545
1989,FMC,5.077972757635877,54.24062387844535
1993,FMN,5.495356299956498,-5.062416727103212
1994,FMNB,-7.230555777457942,20.487809076258213
1995,FMO,-22.376239044784814,31.857320001600193
1996,FMS,-12.458697283497944,40.943390468381516
1997,FMX,8.034605763540656,44.5748976671621
1998,FMY,3.3950568590016723,21.684687149224917
2000,FNB,-47.20229300529128,59.38930192934869
2001,FNBG,-51.78571443242513,58.21918266451696
2002,FNCB,-38.103862738158064,-32.40740683507202
2004,FNF,-2.7303725828686334,19.187355942887663
2006,FNHC,-73.63918977133093,-29.35323563074344
2010,FNLC,52.734925224846094,-1.4426247018281948
2011,FNSR,-36.29629636170626,185.03836862182231
2013,FNV,110.05134937917789,56.89375047084299
2015,FNX,-24.260993503119675,45.629093923676585
2018,FOE,-79.03696471432771,102.4096363046583
