"","p_t","p_perm","slope"
"55",9.55772818972585e-97,0,0.0179130958750868
"56",2.04562653730105e-123,0,0.0197325538700492
"57",1.56614311300693e-129,0,0.020929351646246
"58",9.13646999184073e-159,0,0.0210382295992903
"59",3.61091428517001e-168,0,0.022489780014299
"60",1.11278267901458e-153,0,0.0212690730024404
"61",5.29442856916091e-116,0,0.0188687953051983
"62",1.97434326191263e-122,0,0.0187998725190808
"63",5.72033356078817e-129,0,0.0207860611509247
"64",1.19002163658174e-145,0,0.0194232002706745
"65",1.12116751252776e-156,0,0.02134147320046
"66",1.04485402956878e-127,0,0.0198865110549576
"67",1.25239501426631e-121,0,0.0200921095675224
"68",1.26289558646037e-99,0,0.0211406100979284
"69",9.01836456160551e-115,0,0.0203676429363973
"70",1.51467916671911e-94,0,0.0210352086244546
"71",3.6036077084084e-168,0,0.0202312799511936
"72",3.03802594460364e-127,0,0.0213730489931529
"73",4.76325432917491e-141,0,0.0219000100994522
"74",1.41379321530264e-120,0,0.0225414895042342
"75",1.15530033494951e-134,0,0.0205620376586512
"76",1.72445683135483e-114,0,0.0197472122787623
"77",1.20062478489437e-103,0,0.0216213032950259
"78",2.66836956637313e-124,0,0.0229041132435344
"79",9.53149866994611e-119,0,0.0185309232028495
"80",4.0920638148025e-135,0,0.0208621394687522
"81",6.6747086362948e-138,0,0.0202254967683616
"82",1.91315007898897e-131,0,0.0212087029136819
"83",3.03710404903941e-85,0,0.018198697367296
"84",3.087877103625e-104,0,0.0219846805553755
"85",1.68534093859696e-107,0,0.020149885428874
"86",3.39840668120163e-125,0,0.0227431509273742
"87",1.40837433055389e-113,0,0.0210281235212644
"88",7.51443576027591e-91,0,0.0174117799762152
"89",3.50474291503832e-85,0,0.0211978481498694
"90",3.90207933593292e-135,0,0.0194560476103624
"91",4.96548130065779e-84,0,0.01748065044386
"92",6.91427465279583e-149,0,0.0244378687777329
"93",8.6822497431908e-140,0,0.019701830736262
"94",4.14314292937941e-115,0,0.0217172934425861
"95",1.34020170776209e-160,0,0.0224007932181862
"96",4.73836653109611e-154,0,0.0240177958349976
"97",4.64445289459468e-149,0,0.0260313813591949
"98",8.01740668571829e-109,0,0.0200023879916799
"99",1.99818346326038e-103,0,0.0177794453471086
"100",1.25874107957134e-130,0,0.0223649458939367
"101",2.1662177629409e-74,0,0.016186184455903
"102",2.65443612202263e-123,0,0.0214644091384777
"103",7.82710830555871e-125,0,0.0253541999339588
"104",1.67022393664454e-134,0,0.0233263302547406
"105",1.20487930797681e-111,0,0.0191894681647538
"106",3.65738321245599e-140,0,0.0210047255910274
"107",1.76215307536604e-79,0,0.0177775116391895
"108",5.3207427132479e-163,0,0.0232879017503984
"109",4.02645952667845e-121,0,0.0211191633369414
"110",2.01103628590929e-91,0,0.0177131264471426
"111",8.54303983740436e-132,0,0.0218472888117847
"112",2.13302327164803e-136,0,0.0195622738464846
"113",1.71526831683095e-160,0,0.0216327408069643
"114",1.14832138548339e-158,0,0.0239419130673842
"115",4.23973983187054e-111,0,0.020215485161958
"116",1.82109382711555e-174,0,0.0216208721596896
"117",4.84164706238072e-111,0,0.0219256399954776
"118",2.05693041199973e-104,0,0.0188288509681215
"119",3.12915334310043e-129,0,0.0210073842401404
"120",1.35062718687117e-159,0,0.0258037945766337
"121",5.37102772941165e-173,0,0.0222045649646921
"122",4.8602365059007e-108,0,0.019813519541671
"123",7.53186602345958e-86,0,0.0221856649966692
"124",2.55686285284723e-157,0,0.0198704750344237
"125",2.29682379119865e-137,0,0.0187255524165239
"126",4.09908336141414e-104,0,0.0210282277883439
"127",9.85838289360079e-88,0,0.0187057653939547
"128",7.78552170569561e-118,0,0.0206193056970899
"129",3.83229010062421e-119,0,0.0227207503135015
"130",2.83804281323043e-119,0,0.0187634536987096
"131",2.51165779862092e-128,0,0.0216402069958693
"132",4.38960600795551e-176,0,0.0234555332996471
"133",2.45074038526099e-151,0,0.0218156693118908
"134",7.13613858849314e-110,0,0.0182836861394125
"135",2.01287581689754e-126,0,0.0195607349915421
"136",1.4711030716866e-105,0,0.0192525996584454
"137",1.45484880929849e-61,0,0.0163516371968892
"138",5.08554140794881e-123,0,0.0195111409172512
"139",1.64951979093224e-113,0,0.019928484039971
"140",9.11352638405598e-91,0,0.019036359634014
"141",1.75293867880437e-102,0,0.0202406049463878
"142",8.48458452682193e-129,0,0.0202054503763188
"143",3.41593938149039e-139,0,0.0203601335201854
"144",8.71708467642313e-86,0,0.017998985335348
"145",4.75891308587857e-98,0,0.0180596780520231
"146",9.70071287080245e-144,0,0.0213552486985896
"147",4.2031420952382e-134,0,0.0189152908140935
"148",2.67768082085545e-131,0,0.0188144927824055
"149",5.06210849013519e-129,0,0.0200749877262976
"150",5.13523012712887e-170,0,0.0248475993536977
"151",4.72242945100428e-116,0,0.0194086789383737
"152",7.00175138084901e-131,0,0.021853118729783
"153",5.57848384480454e-99,0,0.0233833459416751
"154",1.34023325592069e-82,0,0.0189131730631859
"155",3.36527152852756e-137,0,0.0220071924563442
"156",1.74032386387723e-149,0,0.0199830748765346
"157",1.17945386864422e-139,0,0.0218352882096095
"158",5.60073369555235e-131,0,0.0219220158787725
"159",4.06355801923234e-127,0,0.0205531746930331
"160",1.84734266947557e-169,0,0.0220081726214563
"161",4.78382075311214e-62,0,0.0170483582239955
"162",1.03624541001262e-119,0,0.0212107471124204
"163",2.59609785417817e-146,0,0.0208459372314937
"164",7.85059232420773e-153,0,0.0222925311503094
"165",4.29723873059879e-141,0,0.0212670398475114
"166",7.44108535042837e-120,0,0.0204036569294955
"167",8.63941869359895e-146,0,0.0239731745407517
"168",6.10791197744174e-127,0,0.0204505589609939
"169",1.69113380351203e-175,0,0.0206538251240603
"170",2.83872869145282e-150,0,0.0227162834685047
"171",2.7903003986422e-100,0,0.0204819823586948
"172",3.82536197476206e-96,0,0.018872185786815
"173",1.34777367769566e-84,0,0.020007552560855
"174",4.86185688051366e-141,0,0.0215811831356027
"175",4.98019408717042e-131,0,0.0250882803020355
"176",6.31564003589008e-145,0,0.020186297128674
"177",4.99272767594504e-77,0,0.0174831541424103
"178",3.86422238724562e-125,0,0.0205931829686093
"179",5.8368698819449e-112,0,0.0227318145109402
"180",1.25492068134096e-157,0,0.0237435443205915
"181",1.16039809675469e-142,0,0.0198532310786216
"182",2.43425109047555e-117,0,0.0181665478880506
"183",7.77702389992746e-148,0,0.021603403159109
"184",8.31790135218615e-86,0,0.0169337861640543
"185",9.67418591131527e-142,0,0.0211341767594646
"186",2.33540932780588e-144,0,0.0223967873154912
"187",1.15673147325632e-96,0,0.0188782131219838
"188",1.67377422875671e-143,0,0.0244291106859338
"189",1.7874936108683e-123,0,0.0198243849349883
"190",3.60896648011538e-128,0,0.0194829923970425
"191",4.23911732591603e-116,0,0.0193640211418448
"192",1.40819642620118e-195,0,0.0243702195032581
"193",2.81538223593717e-133,0,0.0202813871814545
"194",3.423705872731e-132,0,0.0211828728750842
"195",1.08665525104908e-95,0,0.0205605222120899
"196",1.45670782003586e-161,0,0.0232108858793177
"197",1.77383422842558e-202,0,0.023510080268146
"198",9.71931447762877e-139,0,0.0206819489940661
"199",2.97878331491931e-113,0,0.02112501260067
"200",1.50926159133447e-92,0,0.0182123459765001
"201",1.05855745753364e-167,0,0.0214922034749175
"202",2.03647529047679e-167,0,0.0221763869038529
"203",1.71028437005138e-135,0,0.0202153374229475
"204",1.27090442791034e-107,0,0.0172784635276784
"205",5.59282106260418e-101,0,0.0224695742894944
"206",3.33005179600924e-126,0,0.0204483676570696
"207",8.01688683196071e-136,0,0.0206861041453456
"208",5.65472898974186e-128,0,0.0203133422720399
"209",2.60402259660405e-114,0,0.0190441126489788
"210",5.16321606835713e-146,0,0.0249626819913928
"211",9.86329712559917e-108,0,0.0206384926362404
"212",4.22426902766441e-150,0,0.0227412628981897
"213",8.0040224056992e-132,0,0.0205932788313549
"214",7.82604809465198e-85,0,0.0225513049872524
"215",1.39846889082589e-120,0,0.0231117947480692
"216",8.71073620914216e-103,0,0.0198819446089894
"217",1.5073481803694e-129,0,0.0199998130117906
"218",1.54393383193422e-177,0,0.0245188631941635
"219",4.37651973285807e-121,0,0.0198430107198393
"220",5.63615568513345e-111,0,0.0208028038190551
"221",4.75425275017617e-110,0,0.0206754295987975
"222",9.28587496926652e-98,0,0.0201147808796956
"223",1.04514284812916e-124,0,0.0207481886287883
"224",2.18564640887333e-135,0,0.0192909550374176
"225",6.46234103809414e-94,0,0.0166145083996316
"226",5.43928283734546e-154,0,0.0244113101558025
"227",3.44248744240267e-88,0,0.0179323335081707
"228",4.0037883520352e-108,0,0.0172086713813387
"229",6.53585055579124e-138,0,0.0226166582948686
"230",1.59285456179258e-109,0,0.0202776677314412
"231",1.80546621699543e-144,0,0.0221917171663729
"232",1.79336877926503e-139,0,0.0217774800183469
"233",2.08636407173342e-108,0,0.0189720173032551
"234",1.311609617787e-85,0,0.0195785609605894
"235",1.09075181878722e-145,0,0.020903878390233
"236",1.03867692910356e-109,0,0.0184163351367874
"237",9.59257170847419e-95,0,0.018406676850965
"238",1.09257217148673e-151,0,0.0218468647544995
"239",6.25279146764673e-111,0,0.0204774146134354
"240",3.38052119838856e-105,0,0.0181147436035925
"241",4.38148716162998e-110,0,0.0188708519334252
"242",4.95227835725526e-123,0,0.0203755937989867
"243",1.35579418805217e-133,0,0.0186113262264846
"244",2.58798854375297e-100,0,0.0199899261046397
"245",2.77180524710038e-110,0,0.0181051294313716
"246",7.83267303580815e-86,0,0.0180277572050585
"247",4.83998366705413e-142,0,0.0224896943647029
"248",1.93805540999096e-139,0,0.0214734188188523
"249",1.20936628551812e-132,0,0.019325144683545
"250",3.63620725049325e-133,0,0.0205207416842787
"251",9.0918588899475e-131,0,0.0219170622826467
"252",7.10007612020581e-124,0,0.021856813166774
"253",1.47101949628118e-105,0,0.0193890626780356
"254",6.53381941116955e-144,0,0.0210454671321126
"255",1.310399965927e-77,0,0.0173028387778236
"256",7.13746920768589e-96,0,0.0192445621359822
"257",2.32262233552771e-172,0,0.0216317905074459
"258",6.50648705312364e-121,0,0.0203405143127976
"259",7.03166563999035e-166,0,0.0228748846353826
"260",7.28352950515753e-155,0,0.0235860711897441
"261",5.22561303619456e-114,0,0.0190273001673747
"262",7.90351261944788e-96,0,0.0185120652935979
"263",1.28732362346326e-140,0,0.0191101015387478
"264",5.44233867845096e-149,0,0.0209432493806628
"265",2.73812775479865e-137,0,0.0194756365090787
"266",2.62754829306595e-152,0,0.0257096845078054
"267",7.29662657009824e-108,0,0.0192695014751811
"268",1.43949266463122e-126,0,0.0203079557166323
"269",5.35268964463933e-131,0,0.0225912142171678
"270",1.2807683302775e-135,0,0.0191215098285107
"271",1.64720152079754e-109,0,0.0231966000031487
"272",1.64253795461218e-109,0,0.0243399038305043
"273",3.5032594429595e-171,0,0.0224664907993031
"274",1.7018968818299e-120,0,0.0204111543715855
"275",2.06070683573093e-132,0,0.022102312924785
"276",5.63549504936494e-105,0,0.0196096277861116
"277",7.36764670554518e-125,0,0.0217109976684927
"278",7.16827392283511e-111,0,0.0188450562427148
"279",8.5732861622145e-142,0,0.0204169329570345
"280",2.36438840480402e-107,0,0.0204840356186216
"281",7.29196283325633e-165,0,0.0228239466715335
"282",2.02404969963596e-134,0,0.0209478034909309
"283",7.58102164562434e-108,0,0.0176172871989515
"284",3.32604629515308e-63,0,0.0190181216534715
"285",2.46429819632831e-128,0,0.0201934604083581
"286",2.56013111774197e-137,0,0.0206752663448638
"287",9.17645609606848e-164,0,0.0209281619327913
"288",2.69447608160769e-158,0,0.0218941834921277
"289",2.6320163914219e-145,0,0.0193568224487607
"290",1.67031888043673e-158,0,0.0219149203064597
"291",4.75999194785218e-117,0,0.0198703907066674
"292",2.63944953023404e-126,0,0.0187148001952152
"293",1.62973612276908e-89,0,0.022137860077371
"294",1.25228579322947e-126,0,0.0234608673157509
"295",3.33013259874838e-144,0,0.0230021336084668
"296",4.53534689491045e-103,0,0.0239557986672102
"297",5.32592689160378e-134,0,0.0208602498067
"298",1.05002634874584e-91,0,0.0195940330139185
"299",1.27228683788693e-88,0,0.0190910903888561
"300",7.77245890073957e-178,0,0.0232798207732837
"301",3.06323525680087e-87,0,0.0220855256219593
"302",9.9542806987759e-96,0,0.0204580770132228
"303",1.29348708773638e-139,0,0.0212933698834176
"304",7.33784097685705e-126,0,0.0196207545172305
"305",1.38858289227587e-135,0,0.021739959714453
"306",1.31734337702534e-172,0,0.0218368016673257
"307",2.61419500039294e-156,0,0.0200779530769727
"308",4.50711252384479e-140,0,0.0193758989267721
"309",7.94097160453208e-161,0,0.0215644423378694
"310",2.4920023819897e-77,0,0.0178123427809921
"311",7.47266137807349e-116,0,0.0210401135752086
"312",2.38222863547039e-152,0,0.021628172360504
"313",8.90862927635272e-144,0,0.0196449119864325
"314",3.39893081048509e-127,0,0.0237766342741256
"315",2.71547414898028e-70,0,0.0162177316159369
"316",3.45801408390734e-113,0,0.0185030418145866
"317",1.27059618588306e-185,0,0.0217992735771177
"318",2.60539950865031e-162,0,0.019489589813184
"319",9.4638926128795e-77,0,0.0182663713240068
"320",8.82413847056951e-125,0,0.0202636784465904
"321",2.94887074867825e-134,0,0.0211063100653753
"322",2.69692294379726e-61,0,0.0226442551553157
"323",1.62601235945373e-120,0,0.0196037954663513
"324",1.23633386657275e-149,0,0.0210166424748613
"325",4.51767591318253e-119,0,0.018571145515798
"326",1.4802639276024e-166,0,0.0216715185598726
"327",1.83329356757453e-151,0,0.020829101684169
"328",1.85685244691839e-124,0,0.0199990918724663
"329",8.45329068005269e-141,0,0.0220050068169716
"330",5.88486038797903e-164,0,0.0203271910983426
"331",2.28773289090514e-105,0,0.025034663712776
"332",1.71183003037568e-109,0,0.0198870384907322
"333",2.13255222636543e-120,0,0.0190564402716289
"334",2.23421045398538e-130,0,0.0183808942035046
"335",1.96196260119909e-120,0,0.0197985453231379
"336",2.69770964113468e-128,0,0.0204375656553823
"337",2.02863179344251e-130,0,0.0204439546154945
"338",4.50368845490648e-114,0,0.0206273993890424
"339",8.98527703445091e-128,0,0.0198768581320727
"340",1.42654987377663e-124,0,0.0190144341667725
"341",7.4657018063515e-151,0,0.0212020389221147
"342",4.49730040054598e-85,0,0.0174598633418083
"343",5.6262798528291e-136,0,0.0208326915175358
"344",9.1317426833741e-139,0,0.0212213308759671
"345",6.17694975155867e-118,0,0.019746759132726
"346",1.27571336138039e-145,0,0.0198362647220248
"347",3.85411518014276e-130,0,0.0244690231992795
"348",1.97321241949548e-184,0,0.0219771058012168
"349",4.52605171999638e-134,0,0.0197275071253368
"350",1.3956750423832e-133,0,0.0227322372481037
"351",1.40560267904415e-137,0,0.0218242084687764
"352",1.03187833215377e-82,0,0.0219812591716145
"353",3.45210128716808e-126,0,0.0226157625991637
"354",1.2918403474105e-128,0,0.0206738617895186
"355",1.28680631576977e-137,0,0.0207038029081077
"356",2.72294012218632e-177,0,0.0225942627100692
"357",1.01981233480082e-134,0,0.0201963903160089
"358",3.18187785498329e-81,0,0.0175943797257102
"359",3.64771469984024e-118,0,0.0197316587292252
"360",6.74254498362919e-96,0,0.0186531435109866
"361",5.08636924547729e-113,0,0.0235540372548444
"362",1.80431482655052e-71,0,0.0175654072616986
"363",1.83388564424256e-100,0,0.0178766116940877
"364",7.87498770912208e-113,0,0.018716680425211
"365",2.21743871977545e-115,0,0.0192998527065236
"366",2.92179217076046e-100,0,0.0193122142005142
"367",9.99412708488882e-133,0,0.0192144368058261
"368",3.11810774852338e-98,0,0.0220514104927895
"369",1.60561443425396e-101,0,0.0194072764515723
"370",6.1077080514418e-89,0,0.018200282508734
"371",1.50959028692241e-126,0,0.0200314652852911
"372",6.65450431193362e-133,0,0.0202915613088898
"373",4.84210341618057e-103,0,0.0183297999971451
"374",1.09984771526024e-141,0,0.0213198078930331
"375",1.15978970449978e-110,0,0.0175276099468275
"376",5.3369376400528e-141,0,0.0205961546395272
"377",4.72740866200331e-103,0,0.0198910180350956
"378",1.57262731809896e-117,0,0.0189241986627641
"379",2.60670063808499e-168,0,0.0228898986473083
"380",1.42813263250683e-115,0,0.0213510033540239
"381",1.83587732674738e-143,0,0.0229577714443303
"382",2.9792439410726e-169,0,0.0216696329700817
"383",3.55107821039235e-122,0,0.0203472490107044
"384",5.59996794255701e-142,0,0.0215564085023213
"385",1.27795744908152e-108,0,0.0209727643110208
"386",4.86032215748119e-105,0,0.0251019648775747
"387",6.6531075853253e-81,0,0.0175281139673624
"388",5.84291838332679e-106,0,0.0202429864778387
"389",9.53402999918377e-138,0,0.0225469705075771
"390",3.51225342918157e-128,0,0.0204552873414896
"391",4.03602736524324e-171,0,0.0230533903101289
"392",4.18550444261396e-150,0,0.0214264767396469
"393",6.12475269931656e-166,0,0.023297341638923
"394",3.75748373110749e-126,0,0.0213752907405067
"395",1.29070113610611e-84,0,0.0178827948842197
"396",5.16616187151695e-168,0,0.0228655701508511
"397",1.37226511725545e-133,0,0.0192114304568129
"398",1.46136629396376e-144,0,0.0207733865579669
"399",5.12179264873492e-71,0,0.0188468471083868
"400",7.38765182219031e-151,0,0.0212149246425918
"401",3.58686482496338e-129,0,0.0185653661850693
"402",1.26272254368824e-101,0,0.0208065786185693
"403",7.56881977977811e-107,0,0.0205780801801345
"404",6.0505455595602e-119,0,0.0195235797365847
"405",1.46575629865519e-124,0,0.0191771101392985
"406",4.45485742874707e-138,0,0.0196019276004542
"407",3.12742511513586e-115,0,0.0214092439589156
"408",3.24736613394952e-97,0,0.0173748114502953
"409",1.0725743142982e-150,0,0.020128649539221
"410",7.88253334243576e-121,0,0.0197993764445478
"411",2.22792065290338e-113,0,0.0191175683477169
"412",1.34457202335683e-146,0,0.0217355200510168
"413",4.7345111493242e-88,0,0.0198437872662989
"414",1.17751791712584e-145,0,0.0234791909281065
"415",3.25693878865229e-144,0,0.0198102532586194
"416",5.75261308507607e-101,0,0.024092332793633
"417",1.77546451263802e-169,0,0.0199727082205137
"418",7.25089883986732e-133,0,0.0253210151118381
"419",1.87314654508612e-123,0,0.0216782887090129
"420",4.17204004916997e-139,0,0.0238117237150256
"421",1.42989096061923e-117,0,0.0209043513290065
"422",2.65564610410378e-122,0,0.0194535589525622
"423",1.58909913110311e-165,0,0.0233365557271395
"424",3.35074553485409e-117,0,0.0196222750691278
"425",2.5353813788629e-77,0,0.0188539795100303
"426",3.24474461037755e-59,0,0.0152649007294704
"427",1.17527398488296e-164,0,0.0217849084811896
"428",6.32913431921221e-130,0,0.0201259920421092
"429",2.13701912488352e-80,0,0.0211837810529504
"430",4.03510965494898e-113,0,0.0191565827592547
"431",2.22305435459137e-151,0,0.0222861839858845
"432",5.5652441177502e-141,0,0.0201168649885934
"433",1.7256036309467e-163,0,0.0204700800704563
"434",8.01094553492472e-126,0,0.0231703148362824
"435",8.43219965173389e-146,0,0.023651166730981
"436",1.68195229778207e-88,0,0.0199364940036087
"437",3.6937644368209e-102,0,0.0191107747557547
"438",7.27063891815588e-112,0,0.0213114991728586
"439",1.18097428683401e-117,0,0.0193984554025342
"440",7.42811903651476e-121,0,0.0192787447653977
"441",3.70708779847262e-103,0,0.0202763774145759
"442",2.03518316910312e-122,0,0.0233076447611758
"443",4.15453818025749e-178,0,0.0214647143408602
"444",8.55919635195945e-92,0,0.0182437518194528
"445",7.65431425825281e-129,0,0.0212544696099012
"446",5.57995690978203e-99,0,0.0208039835372053
"447",1.86986028534196e-161,0,0.0217461822436463
"448",3.60566005312957e-80,0,0.0186904279397921
"449",2.98602218759487e-86,0,0.0254654964123509
"450",5.61458292548658e-144,0,0.0203144816797025
"451",5.91631411474061e-171,0,0.0210383723670334
"452",6.58409569385357e-131,0,0.0205783678103465
"453",1.26766160767196e-96,0,0.0238108267278749
"454",7.66770033522729e-107,0,0.0201784655005328
"455",9.72380763413373e-114,0,0.0172373591504983
"456",2.12979908184874e-150,0,0.0220951105052898
"457",2.06821831003137e-180,0,0.0223880387206653
"458",1.03445591368506e-82,0,0.0260294557042646
"459",5.68801830722179e-123,0,0.0195129717474905
"460",2.15237787274064e-113,0,0.018766232833343
"461",3.49454310433242e-106,0,0.0204175566660262
"462",4.25511541002866e-143,0,0.021163116675394
"463",4.77066456841242e-113,0,0.0216704139457358
"464",4.39510167537784e-122,0,0.0212155717079343
"465",2.35041952097528e-135,0,0.0225137911380423
"466",9.69428836494275e-79,0,0.0190887968369556
"467",5.46170836236381e-140,0,0.0195305639710514
"468",3.08139201501886e-146,0,0.0222447095220674
"469",1.83738233550553e-147,0,0.0200269381149252
"470",2.45895260841532e-116,0,0.0192800128021938
"471",6.2811271674142e-149,0,0.0208414523521541
"472",3.74172162960717e-130,0,0.0210597314063444
"473",1.32072257991916e-127,0,0.0215012846570348
"474",2.3249906386011e-155,0,0.0193958667058273
"475",1.0700019501569e-137,0,0.0302948359052122
"476",2.60387998730748e-77,0,0.0188477233010153
"477",5.15556408530393e-109,0,0.0196244573309878
"478",2.6567136993565e-117,0,0.0193287104147322
"479",1.1513089427489e-152,0,0.0223613607476229
"480",2.92997338361023e-119,0,0.0203478070504356
"481",9.32579007341988e-179,0,0.0225282126206155
"482",5.0413769875442e-137,0,0.0207346692242322
"483",1.08612150769317e-112,0,0.0208378378980305
"484",5.81893305504814e-111,0,0.0226655838181914
"485",1.94244359317843e-115,0,0.0200827612703318
"486",1.88623880402705e-156,0,0.0238716154857934
"487",3.98034528554872e-115,0,0.0191018015992774
"488",5.18141675512307e-114,0,0.0194147481613304
"489",6.41686728098609e-127,0,0.0187716124840003
"490",5.42367295513778e-94,0,0.0197565599117656
"491",2.31106377533727e-147,0,0.0197890547562975
"492",3.25429081232329e-136,0,0.020601050664718
"493",2.55121569374665e-155,0,0.0255789609304539
"494",6.34488665398097e-152,0,0.0224907840170306
"495",1.28162831094755e-117,0,0.0213205419260456
"496",8.86331834176222e-100,0,0.0187718619830767
"497",3.77457643210981e-91,0,0.0180291097616144
"498",7.59440906635797e-176,0,0.0233271963255354
"499",1.19734423847017e-102,0,0.0201892831663023
"500",1.15852967446244e-132,0,0.0186590237292406
"501",2.80836650117978e-133,0,0.0208642164471555
"502",6.61954070752337e-181,0,0.0235806560738782
"503",2.96687619500431e-117,0,0.0182419174661615
"504",1.10279790687112e-121,0,0.0219929433406824
"505",1.08928633933957e-76,0,0.0168165908479672
"506",6.04707994437121e-128,0,0.0198820336813187
"507",1.50922336863316e-137,0,0.0188066775588218
"508",1.75028694685533e-170,0,0.0220404305688449
"509",3.08011140361344e-123,0,0.0201459453029357
"510",7.34436030895943e-111,0,0.0191876563989676
"511",2.67465983233494e-90,0,0.0181291320118156
"512",4.36029390142083e-124,0,0.0209326255435782
"513",1.02411052990738e-115,0,0.0192286023809269
"514",1.41684608733716e-148,0,0.0214569097288549
"515",2.97548183352335e-184,0,0.0218371282920199
"516",5.30873143706066e-112,0,0.0193213041052672
"517",2.73227175101734e-123,0,0.0206050475263533
"518",1.25436588700255e-135,0,0.0212436985796168
"519",1.0865811878647e-163,0,0.02134415312607
"520",2.36279356936486e-143,0,0.0218066796005672
"521",1.97913852043617e-167,0,0.0199325398656609
"522",8.97663022943151e-126,0,0.0199794978707691
"523",3.46507324024428e-112,0,0.019162812626075
"524",3.25755870740969e-100,0,0.0209453011571495
"525",9.08536089304146e-121,0,0.0209846647488868
"526",5.51701098606954e-112,0,0.0206660014412035
"527",7.78942756080955e-85,0,0.0180907197040468
"528",8.33630292079076e-114,0,0.0195583346682238
"529",8.85430185250837e-166,0,0.0224986221248384
"530",1.57477291892963e-145,0,0.0221060007243544
"531",2.99888901521668e-126,0,0.0202327986490175
"532",1.36860887372205e-99,0,0.0176948346448492
"533",2.25864280358217e-114,0,0.0182895925637355
"534",2.75204785797919e-57,0,0.0172872174613221
"535",5.86866066288832e-92,0,0.017662113864853
"536",2.29239022004726e-111,0,0.0195657964637251
"537",9.67033993986821e-145,0,0.0200948041218364
"538",5.11810034585837e-116,0,0.0200600955719114
"539",9.18333328098876e-120,0,0.0232064944142273
"540",1.10638360631769e-124,0,0.0218774970764928
"541",4.27936373221625e-94,0,0.0190220554619717
"542",2.60034404448981e-118,0,0.0217462816716221
"543",9.3731761519631e-139,0,0.0243081062724231
"544",2.94312028281054e-123,0,0.0267539742015484
"545",2.57065633801178e-119,0,0.0211623449673914
"546",8.47269937118532e-102,0,0.0185460388958896
"547",2.33422570647258e-133,0,0.0203992536488902
"548",2.06651607479499e-114,0,0.0218726338613543
"549",2.22014031898865e-104,0,0.0181793008343015
"550",4.34932877623809e-101,0,0.0199608928276707
"551",1.25373771787387e-155,0,0.0206010459967022
"552",3.2356668513623e-103,0,0.0244011907903076
"553",1.89350369157244e-135,0,0.0201603307588847
"554",2.75401969084709e-74,0,0.020005921133332
"555",3.21308036708599e-133,0,0.0208891993555399
"556",1.65722454955937e-132,0,0.0199562401456117
"557",6.09978864090968e-139,0,0.0230928409338803
"558",1.39143897097701e-90,0,0.0169226715141461
"559",1.21155649428011e-144,0,0.0206818145297803
"560",4.88698518356074e-119,0,0.0191937957614202
